GID,Last, First,First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,YH Sal,YH Change,FD pos,DK pos,YH pos,ADI,VMI
3816,Williams, Louis,Louis Williams,20210126,lac,atl,A,20210126-lac-atl,20.5,99,108,0,22.23333333,1,1,17.1,18.75,16.75,17.1,11pt 3rb 3as 2to 1trey 4-14fg 2-2ft,0,0,6000,1800,5800,1900,16,3,1,12,1,62.14,3.44
3816,Williams, Louis,Louis Williams,20210124,lac,okc,H,20210124-okc-lac,17,108,100,0,14.23333333,1,1,6.7,7.75,6.25,6.7,5pt 1rb 1as 1to 1trey 1-9fg 2-2ft,0,0,4200,-200,3900,200,13,0,1,12,1,65.47,0.11
3816,Williams, Louis,Louis Williams,20210122,lac,okc,H,20210122-okc-lac,23,120,106,0,20.4,1,1,21.2,21.75,20.5,21.2,9pt 1rb 8as 1to 3-8fg 3-3ft,0,0,4400,0,3700,-400,13,-1,1,12,1,65.43,0.21
3816,Williams, Louis,Louis Williams,20210120,lac,sac,H,20210120-sac-lac,23,115,96,0,14.56666667,1,1,10.7,11.25,10.75,10.7,6pt 1rb 1as 1st 1to 2trey 2-8fg,0,0,4400,0,4100,-200,14,0,1,12,2,65.66,0.19
3816,Williams, Louis,Louis Williams,20210117,lac,ind,H,20210117-ind-lac,23,129,96,0,0,0,1,0,0,0,0,,0,0,4400,0,4300,-100,14,0,1,12,2,65.7,0.47
3816,Williams, Louis,Louis Williams,20210115,lac,sac,A,20210115-lac-sac,23,138,100,0,0,0,1,0,0,0,0,,0,0,4400,0,4400,-200,14,-1,1,12,2,66.75,-0.08
3816,Williams, Louis,Louis Williams,20210113,lac,nor,H,20210113-nor-lac,23,111,106,0,9.233333333,1,1,5.9,6,5.25,5.9,2pt 2rb 1as 0-3fg 2-2ft,0,0,4400,400,4600,300,15,1,1,12,2,66.62,0.05
3816,Williams, Louis,Louis Williams,20210110,lac,chi,H,20210110-chi-lac,17,130,127,0,23.5,1,1,36.2,34.25,33.5,36.2,21pt 1rb 4as 3st 1to 1trey 6-10fg 8-9ft,0,0,4000,0,4300,-100,14,-3,1,12,2,66.62,0.5
3816,Williams, Louis,Louis Williams,20210108,lac,gsw,A,20210108-lac-gsw,23,105,115,0,16.38333333,1,1,7.2,7.75,7,7.2,6pt 1rb 1bl 3to 3-6fg,0,0,4000,0,4400,0,17,-1,1,12,2,68.31,-1.82
3816,Williams, Louis,Louis Williams,20210106,lac,gsw,A,20210106-lac-gsw,23,108,101,0,19.91666667,1,1,10.7,10.75,10.5,10.7,3pt 1rb 3as 1st 1to 1trey 1-4fg,0,0,4000,0,4400,100,18,0,1,12,2,67.76,-4.31
3816,Williams, Louis,Louis Williams,20210105,lac,sas,H,20210105-sas-lac,23,113,116,0,21.3,1,1,22.4,23,22,22.4,15pt 2rb 2as 1st 1to 2trey 5-13fg 3-3ft,0,0,4000,-500,4300,-300,18,0,1,12,2,66.39,-2.94
3816,Williams, Louis,Louis Williams,20210103,lac,pho,A,20210103-lac-pho,21,112,107,0,21.3,1,1,11.2,10.25,9.25,11.2,4pt 1rb 2as 1st 2-6fg,0,0,4500,0,4600,-300,18,0,1,12,2,62.73,-3.36
3816,Williams, Louis,Louis Williams,20210101,lac,uta,A,20210101-lac-uta,22,100,106,0,24.73333333,1,1,14.5,14.5,13,14.5,7pt 5as 3-8fg 1-2ft,0,0,4500,-100,4900,-300,18,0,1,12,2,48.76,17.67
3816,Williams, Louis,Louis Williams,20201230,lac,por,H,20201230-por-lac,23,128,105,0,20.96666667,1,1,26,26.25,25.25,26,15pt 5rb 2as 1st 1to 1trey 7-13fg,0,0,4600,0,5200,100,18,0,1,12,2,66.71,-0.28
3816,Williams, Louis,Louis Williams,20201229,lac,min,H,20201229-min-lac,23,124,101,0,20.16666667,1,1,30.1,31.25,30.5,30.1,20pt 3rb 5as 1to 1trey 7-11fg 5-6ft,0,0,4600,-700,5100,-100,18,0,1,12,2,66.57,-2.53
3816,Williams, Louis,Louis Williams,20201227,lac,dal,H,20201227-dal-lac,16.5,73,124,0,9,1,1,2.7,2.75,1.75,2.7,0pt 1rb 1as 0-4fg,0,0,5300,0,,,,,1,,,65.75,-6.16
3816,Williams, Louis,Louis Williams,20201225,lac,den,A,20201225-lac-den,23.5,121,108,0,23.63333333,1,1,19.3,20,20,19.3,8pt 4rb 3as 1st 1to 2trey 3-7fg,0,0,5300,0,5200,-200,18,-1,1,12,2,44.88,21.21
3816,Williams, Louis,Louis Williams,20201222,lac,lal,A,20201222-lac-lal,23,116,109,0,25.96666667,1,1,16.9,18.5,17.75,16.9,11pt 2rb 3as 1to 2trey 4-9fg 1-3ft,0,0,5300,,5400,,19,,1,12,2,66.25,-0.27
5837,Clarke, Brandon,Brandon Clarke,20210322,mem,bos,H,20210322-bos-mem,21,132,126,0,19.41666667,1,1,16.8,17,16,16.8,8pt 4rb 2as 1bl 2to 4-8fg,0,0,5300,0,4900,-300,18,0,4,45,4,64.7,0.8
5837,Clarke, Brandon,Brandon Clarke,20210320,mem,gsw,H,20210320-gsw-mem,20,111,103,0,22.2,1,1,23.7,24.5,24,23.7,16pt 6rb 1as 1to 7-9fg 2-2ft,0,0,5300,0,5200,100,18,0,4,45,4,66.62,-0.76
5837,Clarke, Brandon,Brandon Clarke,20210319,mem,gsw,H,20210319-gsw-mem,20,103,116,0,22.28333333,1,1,17.8,18,17,17.8,13pt 4rb 5-9fg 3-3ft,0,0,5300,-300,5100,-100,18,0,4,45,4,66.34,-1.77
5837,Clarke, Brandon,Brandon Clarke,20210317,mem,mia,H,20210317-mia-mem,21,89,85,0,24.36666667,1,1,26.1,22.25,21,26.1,6pt 3rb 3as 1st 3bl 1-5fg 4-5ft,0,0,5600,-300,5200,-300,18,-3,4,45,4,63.15,-0.43
5837,Clarke, Brandon,Brandon Clarke,20210315,mem,pho,A,20210315-mem-pho,22,99,122,0,19.43333333,1,1,10.9,10,9,10.9,4pt 2rb 1as 1st 1-3fg 2-4ft,0,0,5900,-200,5500,0,21,0,4,45,4,60.86,3.32
5837,Clarke, Brandon,Brandon Clarke,20210314,mem,okc,A,20210314-mem-okc,14,122,128,0,25.23333333,1,1,29.2,26.5,25.25,29.2,10pt 6rb 2as 1st 2bl 3-6fg 4-6ft,0,0,6100,0,5500,400,,,4,45,,62,3.67
5837,Clarke, Brandon,Brandon Clarke,20210312,mem,den,H,20210312-den-mem,21,102,103,0,29.91666667,1,1,37.3,35,34.5,37.3,20pt 4rb 1as 1st 3bl 1to 2trey 8-14fg 2-2ft,0,0,6100,-100,5100,-100,21,0,4,45,4,66.07,-0.4
5837,Clarke, Brandon,Brandon Clarke,20210310,mem,was,H,20210310-was-mem,21,127,112,0,25.2,1,1,22.5,22,21.75,22.5,6pt 10rb 1as 1bl 3-4fg,0,0,6200,400,5200,-100,21,0,4,45,4,65.57,0.13
5837,Clarke, Brandon,Brandon Clarke,20210304,mem,mil,H,20210304-mil-mem,21,111,112,0,29.41666667,1,1,22.1,21,20.25,22.1,6pt 8rb 1as 2st 1to 3-6fg,0,0,5800,0,5300,400,21,3,4,45,4,65.7,0.39
5837,Clarke, Brandon,Brandon Clarke,20210302,mem,was,A,20210302-mem-was,20,125,111,1,34.16666667,1,1,34,31.25,30.75,34,14pt 5rb 2as 4st 1to 1trey 6-9fg 1-2ft,0,0,5800,100,4900,0,18,1,4,45,4,67.57,-2.35
5837,Clarke, Brandon,Brandon Clarke,20210228,mem,hou,A,20210228-mem-hou,21,133,84,0,20.56666667,1,1,34.9,36,35.5,34.9,16pt 12rb 1as 1st 7-9fg 2-4ft,1,0,5700,-100,4900,-500,17,-2,4,45,4,65.43,-0.14
5837,Clarke, Brandon,Brandon Clarke,20210226,mem,lac,H,20210226-lac-mem,21,99,119,0,16.05,1,1,6,5.5,5,6,3pt 1bl 1trey 1-5fg,0,0,5800,0,5400,100,19,0,4,45,4,64.7,0.59
5837,Clarke, Brandon,Brandon Clarke,20210225,mem,lac,H,20210225-lac-mem,21,122,94,0,22.18333333,1,1,23.1,22.5,22,23.1,9pt 8rb 1as 1st 4-6fg 1-1ft,0,0,5800,0,5300,-200,19,-1,4,45,4,66.34,-0.62
5837,Clarke, Brandon,Brandon Clarke,20210222,mem,dal,A,20210222-mem-dal,21.5,92,102,1,26.31666667,1,1,18.8,18.5,18.25,18.8,11pt 4rb 1st 1trey 3-6fg 4-4ft,0,0,5800,0,5500,0,20,0,4,45,4,65.06,1.28
5837,Clarke, Brandon,Brandon Clarke,20210220,mem,pho,H,20210220-pho-mem,22,97,128,0,0,0,0,0,0,0,0,,0,0,5800,0,5500,0,20,0,4,45,4,66.62,-0.28
5837,Clarke, Brandon,Brandon Clarke,20210219,mem,det,H,20210219-det-mem,21,109,95,1,33.86666667,1,1,26.4,26.25,25.75,26.4,12pt 7rb 2as 1bl 1trey 5-9fg 1-1ft,0,0,5800,0,5500,-400,20,-2,4,45,4,67.07,-0.92
5837,Clarke, Brandon,Brandon Clarke,20210217,mem,okc,H,20210217-okc-mem,22,122,113,0,24.51666667,1,1,32.2,30.5,30.25,32.2,12pt 6rb 2as 2st 2bl 2to 2trey 5-8fg 0-2ft,0,0,5800,-500,5900,-200,22,0,4,45,4,65.66,0.11
5837,Clarke, Brandon,Brandon Clarke,20210216,mem,nor,H,20210216-nor-mem,21,113,144,0,15.86666667,1,1,15.4,15,14.25,15.4,8pt 2rb 2as 1st 1to 3-6fg 2-2ft,0,0,6300,0,6100,-100,22,0,4,45,4,66.25,-0.3
5837,Clarke, Brandon,Brandon Clarke,20210214,mem,sac,A,20210214-mem-sac,23,124,110,0,21.5,1,1,23.8,24,23.75,23.8,13pt 4rb 4as 4-5fg 5-5ft,0,0,6300,0,6200,500,22,0,4,45,4,66.34,-0.89
5837,Clarke, Brandon,Brandon Clarke,20210212,mem,lal,A,20210212-mem-lal,23,105,115,0,0,0,1,0,0,0,0,,0,0,6300,0,5700,0,22,0,4,45,4,65.52,-0.05
5837,Clarke, Brandon,Brandon Clarke,20210210,mem,cha,H,20210210-cha-mem,21,130,114,0,0,0,1,0,0,0,0,,0,0,6300,0,5700,-100,22,0,4,45,4,65.75,-0.28
5837,Clarke, Brandon,Brandon Clarke,20210208,mem,tor,H,20210208-tor-mem,21,113,128,0,0,0,1,0,0,0,0,,0,0,6300,0,5800,-100,22,0,4,45,4,65.15,0.14
5837,Clarke, Brandon,Brandon Clarke,20210206,mem,nor,A,20210206-mem-nor,22,109,118,0,0,0,1,0,0,0,0,,0,0,6300,-100,5900,-100,22,0,4,45,4,66.2,-1.76
5837,Clarke, Brandon,Brandon Clarke,20210204,mem,hou,H,20210204-hou-mem,22,103,115,1,26.93333333,1,1,30,26.75,25,30,13pt 5rb 3st 1bl 1to 6-13fg 1-1ft,0,0,6400,0,6000,-200,22,-1,4,45,4,63.74,0.7
5837,Clarke, Brandon,Brandon Clarke,20210202,mem,ind,A,20210202-mem-ind,21,116,134,1,25.4,1,1,21.6,19.75,19,21.6,9pt 3rb 2as 2st 4-7fg 1-1ft,0,0,6400,0,6200,0,23,0,4,45,4,64.65,0.12
5837,Clarke, Brandon,Brandon Clarke,20210201,mem,sas,A,20210201-mem-sas,21.5,133,102,1,22.08333333,1,1,37.2,34.5,33.75,37.2,18pt 6rb 2as 1st 2bl 7-10fg 4-4ft,0,0,6400,-100,6200,100,23,3,4,45,4,65.47,-0.89
5837,Clarke, Brandon,Brandon Clarke,20210130,mem,sas,A,20210130-mem-sas,21.5,129,112,1,26.28333333,1,1,26,25.25,25,26,14pt 5rb 1st 1bl 2trey 6-11fg,0,0,6500,300,6100,-200,20,0,4,45,4,63.05,2.13
5837,Clarke, Brandon,Brandon Clarke,20210118,mem,pho,H,20210118-pho-mem,18,108,104,1,34.8,1,1,32.5,31.75,31,32.5,17pt 5rb 3as 2st 1to 1trey 8-13fg,0,0,6200,300,,,20,0,4,,4,65.47,-0.54
5837,Clarke, Brandon,Brandon Clarke,20210116,mem,phi,H,20210116-phi-mem,21,106,104,1,29.86666667,1,1,33.2,33.25,31.25,33.2,11pt 11rb 2as 2st 4-14fg 3-3ft,1,0,5900,300,6300,500,20,1,4,45,4,65.06,-1.18
5837,Clarke, Brandon,Brandon Clarke,20210113,mem,min,A,20210113-mem-min,21,118,107,1,33.81666667,1,1,43.3,40.75,39,43.3,19pt 9rb 3as 3st 9-15fg 1-2ft,0,0,5600,0,5800,-300,19,0,4,45,4,61.68,3.71
5837,Clarke, Brandon,Brandon Clarke,20210111,mem,cle,A,20210111-mem-cle,20,101,91,1,29.8,1,1,22.3,22.5,20.75,22.3,15pt 4rb 1as 1st 2to 7-13fg 1-2ft,0,0,5600,500,6100,500,19,2,4,45,4,65.02,0.65
5837,Clarke, Brandon,Brandon Clarke,20210108,mem,bkn,H,20210108-bkn-mem,21,115,110,1,32.98333333,1,1,46.1,45.5,43.5,46.1,21pt 8rb 5as 1st 2bl 1to 3trey 9-22fg 0-1ft,0,0,5100,0,5600,300,17,0,4,45,4,66.16,-0.49
5837,Clarke, Brandon,Brandon Clarke,20210107,mem,cle,H,20210107-cle-mem,21,90,94,1,30.2,1,1,26.8,27.75,26.75,26.8,14pt 9rb 2as 1to 7-11fg,0,0,5100,0,5300,0,17,1,4,45,4,65.34,0.15
5837,Clarke, Brandon,Brandon Clarke,20210105,mem,lal,H,20210105-lal-mem,21,92,94,1,28.53333333,1,1,29.1,25.75,24.5,29.1,12pt 3rb 1as 3st 1bl 1trey 5-11fg 1-2ft,0,0,5100,300,5300,-100,16,0,4,45,4,66.02,-0.51
5837,Clarke, Brandon,Brandon Clarke,20210103,mem,lal,H,20210103-lal-mem,19,94,108,1,28.51666667,1,1,18.4,18.25,16.75,18.4,8pt 7rb 1bl 1to 4-10fg,0,0,4800,0,5400,300,16,0,4,45,4,65.47,-0.15
5837,Clarke, Brandon,Brandon Clarke,20210101,mem,cha,A,20210101-mem-cha,20,108,93,1,31.58333333,1,1,28.3,28,27.25,28.3,15pt 4rb 3as 2bl 2to 1trey 6-11fg 2-2ft,0,0,4800,200,5100,0,16,0,4,45,4,64.65,2.04
5837,Clarke, Brandon,Brandon Clarke,20201230,mem,bos,A,20201230-mem-bos,20.5,107,126,0,25.85,1,1,24.9,23.75,20.5,24.9,10pt 7rb 1as 1st 1bl 1to 4-13fg 2-6ft,0,0,4600,400,5100,200,16,0,4,45,4,67.39,-1.42
5837,Clarke, Brandon,Brandon Clarke,20201228,mem,bkn,A,20201228-mem-bkn,20.5,116,111,0,28.96666667,1,1,30.4,30.25,28.5,30.4,16pt 7rb 2as 1st 1trey 6-11fg 3-7ft,0,0,4200,-1900,4900,-700,16,-2,4,45,4,67.3,-2.37
5837,Clarke, Brandon,Brandon Clarke,20201226,mem,atl,H,20201226-atl-mem,18,112,122,0,20.1,1,1,9.1,9.25,7.75,9.1,4pt 3rb 1as 2-8fg,0,0,,,,,18,0,,,4,65.43,-0.5
5837,Clarke, Brandon,Brandon Clarke,20201223,mem,sas,H,20201223-sas-mem,21,119,131,0,25.85,1,1,15.6,15.25,14,15.6,10pt 3rb 1bl 1to 5-9fg 0-1ft,0,0,6100,,5600,,18,,4,45,4,64.2,0.48
5979,Williams, Patrick,Patrick Williams,20210322,chi,uta,H,20210322-uta-chi,21,95,120,1,30.58333333,1,1,17.3,16,15.25,17.3,6pt 4rb 1as 1st 1bl 1to 3-6fg,0,0,4000,0,4800,500,10,0,4,3,3,64.2,-1.57
5979,Williams, Patrick,Patrick Williams,20210321,chi,det,A,20210321-chi-det,19,100,86,1,34.01666667,1,1,23.9,23.25,23.25,23.9,10pt 7rb 1as 2bl 2to 5-5fg,0,0,4000,0,4300,-400,10,0,4,3,3,65.61,-9.44
5979,Williams, Patrick,Patrick Williams,20210319,chi,den,A,20210319-chi-den,21,127,131,1,21.48333333,1,1,20.7,19.5,18.5,20.7,6pt 6rb 1as 1st 1bl 1trey 2-7fg 1-2ft,0,0,4000,0,4700,0,10,-2,4,3,3,44.7,19.39
5979,Williams, Patrick,Patrick Williams,20210317,chi,sas,H,20210317-sas-chi,20,99,106,1,32.08333333,1,1,26.3,30.5,31.25,26.3,10pt 14rb 1as 2to 2trey 4-7fg,1,0,4000,-300,4700,100,12,0,4,3,3,63.51,0.58
5979,Williams, Patrick,Patrick Williams,20210316,chi,okc,H,20210316-okc-chi,20,123,102,1,24.3,1,1,7.6,7.25,5.25,7.6,2pt 3rb 1bl 1to 1-9fg,0,0,4300,0,4600,400,12,2,4,3,3,64.33,0.61
5979,Williams, Patrick,Patrick Williams,20210314,chi,tor,H,20210314-tor-chi,21,118,95,1,26.56666667,1,1,42.2,41,40,42.2,23pt 6rb 4as 1st 1bl 1trey 9-14fg 4-5ft,0,0,4300,0,4200,-400,10,-4,4,3,3,65.89,-0.33
5979,Williams, Patrick,Patrick Williams,20210312,chi,mia,H,20210312-mia-chi,22,90,101,1,20.6,1,1,5.4,6.5,5.75,5.4,3pt 2rb 1st 3to 1trey 1-6fg,0,0,4300,0,4600,0,14,1,4,3,3,66.43,-0.9
5979,Williams, Patrick,Patrick Williams,20210311,chi,phi,H,20210311-phi-chi,21,105,127,1,31.8,1,1,13.2,13.25,12.75,13.2,4pt 1rb 4as 1st 1to 1trey 1-4fg 1-2ft,0,0,4300,-300,4600,-200,13,-1,4,3,3,64.7,0.84
5979,Williams, Patrick,Patrick Williams,20210303,chi,nor,A,20210303-chi-nor,21,128,124,1,26.18333333,1,1,27.3,25.5,25.75,27.3,13pt 4rb 1as 3bl 1to 1trey 6-7fg,0,0,4600,-300,4800,-100,14,-2,4,3,3,67.48,-1.67
5979,Williams, Patrick,Patrick Williams,20210301,chi,den,H,20210301-den-chi,21,112,118,1,31.98333333,1,1,20.8,21,20,20.8,13pt 4rb 1bl 2trey 5-11fg 1-3ft,0,0,4900,-100,4900,-200,16,0,4,3,3,66.16,-0.35
5979,Williams, Patrick,Patrick Williams,20210226,chi,pho,H,20210226-pho-chi,21,97,106,1,33.45,1,1,17.4,17.25,15.75,17.4,4pt 7rb 2as 1bl 1to 2-8fg,0,0,5000,200,5100,0,16,0,4,34,3,64.06,0.53
5979,Williams, Patrick,Patrick Williams,20210224,chi,min,H,20210224-min-chi,21,133,126,1,27.31666667,1,1,28.8,27,26.75,28.8,13pt 4rb 2as 2st 1bl 1to 1trey 5-8fg 2-2ft,0,0,4800,0,5100,0,16,0,4,34,3,64.88,0.57
5979,Williams, Patrick,Patrick Williams,20210222,chi,hou,A,20210222-chi-hou,21,120,100,1,34.2,1,1,28.9,28.75,29.25,28.9,14pt 7rb 1as 1st 1bl 1to 2trey 6-8fg,0,0,4800,100,5100,300,16,0,4,34,3,67.03,-1.3
5979,Williams, Patrick,Patrick Williams,20210220,chi,sac,H,20210220-sac-chi,22,122,114,1,35.33333333,1,1,25.7,29.75,29.5,25.7,11pt 11rb 3as 3to 1trey 5-10fg,1,0,4700,200,4800,0,16,0,4,34,3,65.89,-0.16
5979,Williams, Patrick,Patrick Williams,20210219,chi,phi,A,20210219-chi-phi,20.5,105,112,1,31.4,1,1,12.6,13.25,12.5,12.6,6pt 3rb 2as 1st 3to 2-5fg 2-2ft,0,0,4500,0,4800,-200,16,1,4,34,3,66.66,-1.57
5979,Williams, Patrick,Patrick Williams,20210217,chi,det,H,20210217-det-chi,21,105,102,1,29.48333333,1,1,30,28.75,28.5,30,15pt 5rb 2as 1st 1bl 1trey 5-7fg 4-5ft,0,0,4500,0,5000,-100,15,0,4,34,3,,
5979,Williams, Patrick,Patrick Williams,20210215,chi,ind,A,20210215-chi-ind,20,120,112,1,26.53333333,1,1,19.3,20.75,19.25,19.3,7pt 9rb 1as 1bl 3to 1trey 2-10fg 2-2ft,0,0,4500,100,5100,-200,15,-1,4,34,3,64.52,1.2
5979,Williams, Patrick,Patrick Williams,20210212,chi,lac,H,20210212-lac-chi,21,106,125,1,34.98333333,1,1,11.3,11,9.75,11.3,3pt 4rb 1as 1bl 1to 1-5fg 1-2ft,0,0,4400,0,5300,-200,16,0,4,34,3,66.3,-0.58
5979,Williams, Patrick,Patrick Williams,20210210,chi,nor,H,20210210-nor-chi,22,129,116,1,34.7,1,1,25.5,22.75,21.5,25.5,7pt 5rb 1as 2st 2bl 1to 1trey 2-7fg 2-4ft,0,0,4400,-100,5500,400,16,3,4,34,3,66.2,-0.71
5979,Williams, Patrick,Patrick Williams,20210208,chi,was,H,20210208-was-chi,21,101,105,1,35.38333333,1,1,16.7,19,18.75,16.7,10pt 6rb 1as 2to 2trey 2-7fg 4-4ft,0,0,4500,200,5100,700,13,3,4,34,3,65.43,-0.12
5979,Williams, Patrick,Patrick Williams,20210206,chi,orl,A,20210206-chi-orl,20,118,92,1,33.45,1,1,30.5,33,32.5,30.5,16pt 10rb 1as 1bl 2to 1trey 7-13fg 1-1ft,1,0,4300,100,4400,400,10,0,4,34,3,65.79,-0.73
5979,Williams, Patrick,Patrick Williams,20210205,chi,orl,A,20210205-chi-orl,20,119,123,1,33.88333333,1,1,37.9,35.75,34.75,37.9,20pt 7rb 1as 2st 1bl 1to 7-11fg 6-6ft,0,0,4200,0,4000,400,10,0,4,34,3,66.02,-1.5
5979,Williams, Patrick,Patrick Williams,20210203,chi,nyk,H,20210203-nyk-chi,21,103,107,1,32.16666667,1,1,22.9,23.25,21.5,22.9,12pt 7rb 1as 1st 2to 6-12fg 0-1ft,0,0,4200,0,3600,-600,10,0,4,34,3,64.42,0.1
5979,Williams, Patrick,Patrick Williams,20210201,chi,nyk,H,20210201-nyk-chi,21,110,102,1,28.01666667,1,1,14.2,14.25,12.5,14.2,10pt 1rb 2as 3-8fg 4-6ft,0,0,4200,-500,4200,-400,10,0,4,34,3,65.25,-0.54
5979,Williams, Patrick,Patrick Williams,20210130,chi,por,H,20210130-por-chi,21,122,123,1,24.3,1,1,15.7,15.75,15.5,15.7,11pt 1rb 1as 1st 1to 1trey 4-7fg 2-2ft,0,0,4700,0,4600,-300,10,0,4,34,3,63.78,0.88
5979,Williams, Patrick,Patrick Williams,20210125,chi,bos,H,20210125-bos-chi,22,103,119,1,10.03333333,1,1,4.5,4.5,3.75,4.5,2pt 1as 1st 2to 1-4fg,0,0,4700,100,4900,-400,10,0,4,34,3,63.33,0.87
5979,Williams, Patrick,Patrick Williams,20210123,chi,lal,H,20210123-lal-chi,22,90,101,1,30.85,1,1,26.1,27,26,26.1,13pt 8rb 1as 1bl 1to 2trey 5-12fg 1-2ft,0,0,4600,0,5300,-100,10,0,4,34,3,65.57,-0.91
5979,Williams, Patrick,Patrick Williams,20210122,chi,cha,A,20210122-chi-cha,20,123,110,1,16.06666667,1,1,10.2,11,9.5,10.2,4pt 6rb 1to 2-7fg 0-1ft,0,0,4600,0,5400,-200,10,0,4,34,3,64.01,0.21
5979,Williams, Patrick,Patrick Williams,20210118,chi,hou,H,20210118-hou-chi,21,125,120,0,0,0,0,0,0,0,0,,0,0,4600,200,5600,400,10,0,4,34,3,64.33,-0.11
5979,Williams, Patrick,Patrick Williams,20210117,chi,dal,A,20210117-chi-dal,16,117,101,1,22.58333333,1,1,11.5,12.75,12.5,11.5,5pt 5rb 1as 1to 1trey 2-5fg,0,0,4400,0,5200,200,10,0,4,34,3,64.61,-0.52
5979,Williams, Patrick,Patrick Williams,20210115,chi,okc,A,20210115-chi-okc,21,125,127,1,35.98333333,1,1,28.4,29.25,29.75,28.4,14pt 7rb 2as 2bl 3to 2trey 5-7fg 2-2ft,0,0,4400,100,5000,600,10,0,4,34,3,63.01,2.31
5979,Williams, Patrick,Patrick Williams,20210110,chi,lac,A,20210110-chi-lac,17,127,130,1,35.78333333,1,1,26.4,27,27.75,26.4,17pt 2rb 2as 2st 2to 3trey 6-9fg 2-2ft,0,0,4300,0,4400,400,10,0,4,34,3,66.62,-0.55
5979,Williams, Patrick,Patrick Williams,20210108,chi,lal,A,20210108-chi-lal,23,115,117,1,34.25,1,1,25.6,23,21.25,25.6,6pt 8rb 4st 2to 3-10fg,0,0,4300,0,4000,-300,10,0,3,34,3,66.34,-0.4
5979,Williams, Patrick,Patrick Williams,20210106,chi,sac,A,20210106-chi-sac,23,124,128,1,22.18333333,1,1,15.9,15.5,15.25,15.9,9pt 2rb 1as 1st 1trey 3-6fg 2-2ft,0,0,4300,0,4300,100,10,0,3,34,3,66.98,-1.93
5979,Williams, Patrick,Patrick Williams,20210105,chi,por,A,20210105-chi-por,23.5,111,108,1,24.88333333,1,1,17.1,19.25,19.5,17.1,14pt 3rb 1as 2to 2trey 5-8fg 2-2ft,0,0,4300,200,4200,-100,10,0,3,34,4,66.39,-1.89
5979,Williams, Patrick,Patrick Williams,20210103,chi,dal,H,20210103-dal-chi,21,118,108,1,28.4,1,1,28.5,23.75,22.5,28.5,6pt 5rb 1as 3st 2bl 3-8fg,0,0,4100,0,4300,-100,10,-1,3,34,4,64.33,0.17
5979,Williams, Patrick,Patrick Williams,20210101,chi,mil,A,20210101-chi-mil,21,96,126,1,25.43333333,1,1,15.2,16,14,15.2,8pt 6rb 1bl 3to 4-11fg 0-1ft,0,0,4100,-100,4400,-200,11,0,3,34,4,63.97,2.93
5979,Williams, Patrick,Patrick Williams,20201231,chi,was,A,20201231-chi-was,18,133,130,1,18.4,1,1,9.2,10.75,10.75,9.2,10pt 1rb 2to 1trey 4-5fg 1-2ft,0,0,4200,0,4600,-200,11,0,3,34,4,67.8,-2.16
5979,Williams, Patrick,Patrick Williams,20201229,chi,was,A,20201229-chi-was,20,115,107,1,20.35,1,1,15.2,16.75,16.5,15.2,12pt 1rb 2as 1to 2trey 5-10fg,0,0,4200,-300,4800,-300,11,0,3,34,4,69.04,-5.67
5979,Williams, Patrick,Patrick Williams,20201227,chi,gsw,H,20201227-gsw-chi,21,128,129,1,26.35,1,1,20.8,19,18.25,20.8,6pt 4rb 2as 3bl 2to 2-5fg 2-2ft,0,0,4500,0,5100,600,11,0,3,34,4,62.64,0.73
5979,Williams, Patrick,Patrick Williams,20201226,chi,ind,H,20201226-ind-chi,21,106,125,1,22.06666667,1,1,11.9,13.5,13,11.9,9pt 2rb 1as 1bl 4to 1trey 2-6fg 4-4ft,0,0,4500,1000,4500,1500,11,1,3,34,4,64.29,-0.69
5979,Williams, Patrick,Patrick Williams,20201223,chi,atl,H,20201223-atl-chi,21,104,124,1,33.05,1,1,28.3,27,25.75,28.3,16pt 4rb 1as 1st 1bl 1trey 5-11fg 5-6ft,0,0,3500,,3000,,10,,3,34,4,62.28,1.03
4379,Irving, Kyrie,Kyrie Irving,20210323,bkn,por,A,20210323-bkn-por,22,,,,,,,,,,,,,,9600,500,9800,300,41,2,1,12,2,*,*
4379,Irving, Kyrie,Kyrie Irving,20210321,bkn,was,H,20210321-was-bkn,19,113,106,1,34.56666667,1,1,53.4,51.75,48.5,53.4,28pt 7rb 6as 3st 1to 1trey 10-25fg 7-7ft,0,0,9100,0,9500,200,39,0,1,12,2,69.04,-1.81
4379,Irving, Kyrie,Kyrie Irving,20210319,bkn,orl,A,20210319-bkn-orl,20,113,121,1,38.93333333,1,1,56.2,58.5,57,56.2,43pt 6rb 4as 1st 3to 3trey 19-31fg 2-2ft,0,0,9100,0,9300,200,39,0,1,12,2,66.43,-0.68
4379,Irving, Kyrie,Kyrie Irving,20210317,bkn,ind,A,20210317-bkn-ind,19,124,115,0,0,0,1,0,0,0,0,,0,0,9100,-200,9100,-200,39,0,1,12,2,62.87,4.81
